Age,Workclass,fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,hours-per-week,NativeCountry,Class
38,5,220237,11,7,3,4,5,1,0,0,40,38,1
39,5,101073,12,7,5,4,5,1,0,0,24,41,0
59,5,69884,15,2,13,1,5,1,0,0,50,41,0
45,5,201127,9,7,7,4,5,1,0,0,40,41,0
39,5,164733,10,6,11,3,5,0,0,0,45,41,0
60,7,129447,9,3,11,3,5,0,0,0,35,41,0
38,5,32837,13,6,13,1,5,0,0,0,56,41,0
31,5,200117,9,6,11,3,5,1,0,0,40,41,0
61,3,219183,13,7,13,4,5,1,0,0,50,41,1
66,5,188842,13,7,8,4,5,1,0,0,24,41,0
26,5,272669,13,5,5,3,3,1,0,0,20,20,0
60,4,336188,15,7,13,4,5,1,0,2415,80,41,1
68,5,191288,4,3,8,3,5,0,0,0,15,41,0
32,5,176185,10,6,14,2,5,1,0,0,60,41,0
25,6,197728,13,5,14,3,5,0,0,0,20,41,0
43,6,144778,9,7,14,4,5,1,0,0,40,38,0
26,5,133373,13,5,8,5,5,1,0,0,44,41,0
55,5,197399,14,7,14,4,5,1,99999,0,55,41,1
66,5,86010,6,3,2,3,5,0,0,0,11,41,0
31,5,228873,9,7,3,4,5,1,0,0,40,41,0
35,5,187415,3,7,7,4,3,1,0,0,50,38,0
58,4,112945,15,5,13,3,5,1,27828,0,40,41,1
56,5,98361,14,7,13,4,5,1,0,0,40,38,1
22,5,129172,10,5,4,5,5,1,0,0,16,41,0
46,6,316205,13,7,14,4,1,1,0,0,40,41,1
33,5,226629,10,7,4,6,5,0,0,0,35,41,0
26,7,180886,14,7,13,4,5,1,0,0,30,41,0
42,3,69333,13,7,9,4,5,1,0,0,50,41,0
45,5,213620,9,5,4,5,5,0,0,0,40,41,0
43,5,197397,10,7,13,6,2,0,0,0,6,16,0
19,5,223648,7,5,5,5,5,1,0,0,20,38,0
27,5,179915,13,5,14,5,5,0,0,0,99,41,0
51,5,339905,9,7,5,4,5,1,7688,0,40,41,1
42,5,112956,9,5,2,5,5,1,0,0,40,41,0
43,3,421837,10,7,5,4,5,1,7298,0,50,10,1
38,5,187999,13,7,8,4,5,1,0,0,45,41,1
44,5,77313,9,6,11,1,5,0,0,0,40,41,0
36,5,231948,9,7,3,4,5,1,0,0,64,41,1
37,5,37109,9,7,4,6,3,0,0,0,60,12,0
29,5,79387,13,5,14,3,5,1,0,0,50,41,1
53,5,133963,9,6,8,3,5,0,0,0,40,41,0
42,3,177937,13,2,14,3,5,1,0,0,45,30,0
80,5,173488,10,3,11,3,5,0,0,0,20,41,0
61,5,183355,7,7,2,4,5,1,0,0,40,41,0
55,5,147989,10,7,3,4,5,1,5013,0,52,41,0
20,5,289944,10,5,4,5,5,0,0,0,25,41,0
23,5,62278,9,5,3,1,5,1,0,0,40,41,0
48,8,110457,10,7,3,4,5,1,0,0,40,41,1
24,5,295763,13,5,14,5,5,0,0,0,50,41,0
71,7,100063,9,7,3,4,1,1,0,0,40,41,0
49,5,194962,7,7,4,6,5,0,0,0,6,41,0
39,8,227597,9,5,12,3,5,1,0,0,50,41,0
22,5,117606,13,5,11,5,5,0,0,0,25,41,0
67,8,44774,13,3,11,3,5,0,0,0,40,41,0
18,5,177648,9,5,5,5,5,0,0,0,25,41,0
38,5,172571,13,7,14,4,5,1,0,1848,54,41,1
38,5,203482,4,7,8,4,5,1,0,0,45,41,0
50,5,153931,9,6,11,3,5,0,0,0,40,41,0
56,3,84774,12,7,9,6,5,0,0,0,40,41,0
23,5,157127,10,5,4,3,5,0,0,0,20,41,0
26,5,170786,10,7,2,4,5,1,0,0,40,41,0
32,5,281030,9,7,7,4,5,1,0,0,40,41,0
44,5,203761,13,5,13,5,5,1,10520,0,40,41,1
27,5,167405,9,2,9,5,5,0,0,0,40,10,0
40,6,188436,10,7,10,4,5,1,7298,0,40,41,1
43,5,388849,12,7,1,4,5,1,0,0,60,41,0
31,7,176998,10,7,3,4,5,1,0,0,35,41,1
57,5,200316,10,7,3,4,5,1,0,0,40,41,1
25,5,160300,13,5,14,3,5,1,0,0,35,41,0
22,5,236684,11,5,4,5,1,0,0,0,36,41,0
20,6,247794,11,5,11,5,5,0,0,0,35,41,0
27,5,267325,9,7,5,6,5,0,3464,0,40,41,0
39,5,279490,10,6,14,1,5,0,0,0,40,10,0
27,7,280618,14,5,13,3,5,1,0,0,40,41,0
41,6,248406,9,4,2,5,5,1,0,0,40,41,0
31,6,226494,13,5,13,3,5,1,0,0,45,41,0
41,5,220460,12,7,5,4,5,1,0,0,20,41,0
25,5,108317,13,5,14,3,5,1,0,0,40,41,0
29,7,147256,12,5,13,3,1,1,0,0,40,41,1
22,5,110371,9,7,4,5,5,1,0,0,50,41,0
62,5,114060,4,7,10,4,5,1,0,0,91,41,0
29,8,31161,9,6,14,3,2,0,0,0,40,41,0
44,5,105862,10,7,14,6,5,0,0,0,70,41,1
32,5,402089,13,7,11,6,5,0,0,0,2,41,0
19,5,425447,9,5,8,1,1,0,0,0,40,41,0
20,5,137300,11,5,7,1,5,0,0,0,40,41,0
65,7,326691,10,7,7,4,1,1,0,0,40,41,1
24,5,275093,9,5,1,3,5,0,0,0,36,41,0
37,3,112497,14,7,14,4,5,1,0,0,50,41,1
43,6,174491,9,6,8,3,1,0,0,0,40,41,0
38,3,114835,13,7,5,6,5,0,0,0,60,41,1
28,5,137898,12,5,5,5,5,0,0,0,35,41,0
33,5,153151,9,5,1,5,5,1,4416,0,40,41,0
32,5,134886,9,7,11,6,5,0,0,0,40,41,1
38,5,193815,14,7,14,4,5,1,0,0,45,41,1
33,5,237833,10,6,8,3,5,0,0,0,40,41,0
42,3,101593,13,7,14,4,5,1,0,0,60,41,1
27,5,164924,9,5,3,3,5,1,0,0,40,41,0
41,5,174201,9,6,1,1,5,1,0,0,40,41,0
47,6,36169,14,7,13,4,5,1,0,0,60,41,1
55,5,144071,7,7,14,4,5,1,0,0,45,41,0
30,3,180859,10,5,3,5,5,1,0,0,8,41,0
54,5,221915,10,3,3,1,5,0,0,0,50,41,0
40,5,26892,13,7,11,4,5,1,0,0,40,41,1
21,5,351084,9,5,11,3,5,0,0,0,40,41,0
34,5,97306,13,6,3,1,5,0,0,0,25,41,0
30,5,185027,13,7,13,4,5,1,0,0,40,41,1
31,5,182539,10,5,11,3,5,0,0,0,45,41,0
22,5,215395,9,5,2,3,5,1,0,0,37,41,0
37,5,186434,9,7,4,4,1,1,0,0,40,41,1
41,5,217921,5,7,8,6,3,0,0,0,40,7,0
52,6,346668,14,5,13,5,5,0,0,0,40,41,0
57,4,412952,10,7,13,4,5,1,0,0,40,41,0
48,5,167009,10,6,11,3,5,0,0,0,48,41,0
58,5,316000,9,7,14,4,5,1,0,0,40,41,1
35,3,216256,5,7,3,4,5,1,0,0,50,41,0
40,5,341835,9,5,14,3,5,0,0,0,45,41,0
30,5,169841,9,6,5,3,5,0,0,0,25,41,0
26,3,200681,9,7,14,4,5,1,0,0,40,22,0
46,3,456956,9,7,13,4,5,1,0,0,60,41,0
26,8,276075,10,7,11,4,1,1,0,0,40,41,0
50,8,96657,13,6,13,1,1,0,0,0,40,41,0
22,5,374313,9,7,2,4,5,1,0,0,50,41,1
36,5,110998,14,3,8,1,3,0,0,0,40,21,0
30,5,53285,9,7,5,4,5,1,0,0,52,41,1
58,5,104613,12,7,14,4,5,1,0,0,50,41,1
17,5,303317,7,5,8,5,5,1,0,0,40,41,0
72,5,298070,11,4,4,1,5,0,6723,0,25,41,0
19,5,318822,9,5,11,3,5,0,0,0,40,41,0
29,5,375078,4,7,4,6,5,0,0,0,40,10,0
20,5,232799,9,5,8,5,1,0,0,0,25,41,0
30,5,210851,10,7,3,4,5,1,0,0,40,41,0
47,3,213745,10,6,4,1,5,0,0,0,45,41,0
51,5,204447,10,7,13,4,5,1,0,0,45,41,1
26,5,318934,6,7,1,4,5,1,0,0,40,41,0
24,5,237386,10,5,14,3,5,1,0,0,42,41,0
44,5,182629,14,6,5,3,5,1,0,0,24,1,0
43,5,144778,9,7,14,4,5,1,0,0,50,41,1
35,5,117166,13,5,14,3,5,1,0,0,50,41,0
51,5,237630,9,7,8,4,5,1,7298,0,50,41,1
41,5,171550,9,7,14,4,5,1,0,0,40,41,1
38,5,165302,10,6,11,1,2,0,0,0,40,41,0
39,7,42186,9,7,11,6,3,0,3464,0,20,41,0
54,5,284952,6,4,5,1,5,0,0,0,43,35,0
62,5,96099,9,5,3,3,5,1,0,0,40,41,0
45,5,198759,16,7,14,4,5,1,0,0,60,41,0
30,5,227886,9,5,14,5,1,0,0,0,35,28,0
32,5,391874,9,7,3,4,5,1,0,0,40,41,0
23,3,184370,9,6,4,3,5,0,0,0,40,41,0
84,6,135839,11,3,11,3,5,0,0,0,14,41,0
46,5,194698,13,5,13,5,5,1,0,0,60,41,0
67,6,342175,14,6,11,3,5,0,2009,0,40,41,0
29,5,67218,13,7,13,4,5,1,0,0,40,41,1
33,5,205152,11,5,14,3,5,1,0,0,55,41,1
23,5,434467,10,7,8,4,5,1,0,0,42,41,0
63,5,110150,9,7,8,4,5,1,0,0,55,41,1
55,5,123382,9,4,8,3,1,0,0,2001,40,41,0
42,7,404573,15,6,13,1,5,0,0,0,40,41,0
17,5,99462,7,5,4,5,4,0,0,0,20,41,0
60,5,170310,3,7,2,4,5,1,0,0,40,41,0
31,5,199883,8,6,2,5,5,1,0,0,40,41,0
28,5,70034,4,5,11,5,5,1,0,0,40,31,0
31,5,393357,5,7,1,4,1,1,0,0,48,41,0
65,5,249043,13,7,8,4,5,1,10605,0,40,41,1
31,5,72630,13,5,14,3,5,1,14084,0,50,41,1
61,5,223133,9,6,1,3,1,0,0,0,40,41,0
43,7,345969,15,7,13,4,5,1,0,0,50,41,1
40,7,195520,10,5,11,1,1,0,0,0,49,41,0
39,5,257942,9,5,14,3,5,1,0,0,40,41,0
37,6,269300,10,2,11,1,1,0,0,0,27,41,0
47,5,137354,10,7,3,4,4,1,0,0,40,41,0
45,8,232997,10,7,2,4,5,1,0,0,65,41,1
30,5,77266,9,7,3,4,5,1,0,0,60,41,0
30,3,164190,15,5,13,5,5,1,0,0,40,41,0
49,5,153536,10,6,13,3,5,1,14084,0,44,41,1
51,6,26832,9,7,3,4,5,1,0,0,40,41,1
31,5,188096,13,5,13,3,5,0,0,0,72,41,1
48,4,369522,13,7,14,6,5,0,0,0,25,41,1
20,5,110998,10,5,11,5,3,0,0,0,30,41,0
32,5,205152,9,7,14,4,5,1,3103,0,40,41,1
31,5,163890,10,5,8,1,1,0,0,0,40,41,0
19,5,358631,9,5,11,3,5,1,0,0,25,41,0
50,5,185354,14,6,14,3,5,0,0,0,35,41,0
33,5,336061,9,7,14,4,5,1,0,0,50,41,0
25,5,47011,13,5,8,5,5,1,0,0,20,41,0
49,5,149949,9,6,3,3,5,1,0,1876,40,41,0
30,5,59496,10,7,2,4,5,1,0,0,40,41,0
23,5,32950,13,5,5,3,5,1,0,0,40,41,0
44,5,109912,16,7,14,6,5,0,15024,0,32,41,1
24,5,199555,11,5,5,1,5,1,0,0,5,41,0
28,5,91299,11,5,11,3,3,0,0,0,45,41,0
56,5,99359,9,6,11,1,5,0,0,1617,40,41,0
38,5,242559,9,5,11,3,5,0,0,0,38,41,0
20,5,286391,10,5,11,5,5,0,2176,0,20,41,0
82,5,132870,9,3,14,3,5,0,0,4356,18,41,0
52,8,22428,13,7,10,4,5,1,0,0,60,41,1
32,5,239150,10,5,3,3,1,1,0,0,40,41,0
37,5,170563,11,4,13,1,5,0,0,0,32,41,0
36,5,173542,13,7,13,4,5,1,0,0,40,41,1
39,5,286026,13,7,11,4,5,1,0,0,40,41,1
30,5,72887,9,7,3,5,3,1,3411,0,40,41,0
49,6,163229,9,7,10,4,5,1,0,0,56,41,0
40,6,165726,11,6,14,1,5,0,0,0,40,41,0
42,5,70055,7,7,2,4,5,1,0,0,45,41,0
35,5,184655,13,5,13,3,5,1,0,0,40,41,0
39,5,139906,9,6,4,1,5,0,0,0,81,41,0
32,6,198211,11,2,3,3,5,1,0,0,40,41,0
22,5,146540,7,5,3,3,5,1,0,0,50,41,0
53,6,132304,10,6,11,3,5,0,0,0,40,41,0
25,5,190916,9,5,11,3,5,1,0,0,40,41,0
17,1,237272,6,5,8,5,5,1,0,0,30,41,0
44,5,755858,9,7,3,4,5,1,0,0,70,41,1
52,5,127315,14,7,13,4,5,1,0,0,40,41,1
42,7,304302,9,7,2,4,4,1,0,0,40,41,0
34,5,184942,7,7,2,4,5,1,0,0,50,41,0
27,5,267989,10,7,7,4,5,1,0,0,40,41,0
37,5,188377,9,5,7,3,1,1,0,0,40,41,0
39,7,221059,14,7,13,2,2,0,7688,0,38,41,1
26,5,340787,9,7,13,4,5,1,0,0,40,41,0
48,5,140782,14,7,14,6,5,0,0,1902,38,41,1
57,5,169071,9,6,5,1,5,0,0,0,28,41,0
36,3,151094,11,4,14,3,5,1,0,0,48,41,0
27,5,122922,13,5,5,3,5,0,0,0,40,41,0
17,5,151141,7,5,1,5,5,1,0,0,15,41,0
30,5,136651,3,7,3,4,5,1,0,0,40,10,0
37,5,177285,11,7,11,6,1,0,0,0,48,41,1
31,6,128016,13,5,5,5,5,0,0,0,40,41,0
23,5,200318,12,5,11,3,5,0,0,0,20,41,0
32,5,250354,6,5,3,2,5,1,0,0,45,41,0
58,5,191069,9,7,5,4,5,1,0,0,40,41,1
31,5,27856,9,5,4,1,5,0,0,0,8,41,0
44,5,523484,13,7,14,4,1,1,0,0,40,41,1
39,8,257175,13,6,8,1,1,0,0,625,40,41,0
59,5,174864,9,7,3,4,5,1,0,1485,45,41,1
42,5,196029,13,7,2,4,5,1,0,0,48,41,1
45,5,200471,9,7,11,4,5,1,0,0,35,41,0
20,5,353195,9,5,3,3,5,1,0,0,35,41,0
35,5,222868,9,7,11,4,5,1,0,0,40,41,0
50,5,221791,12,7,8,4,1,1,0,0,40,41,0
56,5,197114,9,5,1,5,5,1,0,0,28,41,0
48,5,160220,11,7,5,4,5,1,0,0,40,41,1
58,3,274917,14,3,4,3,5,0,0,0,15,41,0
32,5,348460,11,7,3,4,5,1,0,0,50,41,0
23,5,112683,10,5,5,5,5,0,0,0,12,41,0
48,5,345831,9,6,7,3,5,1,0,0,40,41,0
33,5,105370,9,6,10,3,5,1,0,0,70,41,0
48,5,345006,13,5,13,3,5,0,0,0,45,10,0
55,5,195329,9,3,4,3,5,0,2202,0,35,35,0
40,6,108765,11,5,14,1,4,0,0,0,40,41,0
50,5,138022,10,7,13,4,5,1,0,0,40,41,0
52,3,175029,6,7,3,4,5,1,0,0,35,41,0
19,5,189574,9,5,4,3,5,0,0,0,30,41,0
55,3,141409,6,7,5,4,5,1,7688,0,50,41,1
36,3,186035,15,7,5,4,5,1,0,0,30,41,1
39,5,165235,13,4,13,1,3,0,0,0,40,12,1
22,5,105043,10,5,11,1,5,0,0,0,40,41,0
44,5,230684,13,7,14,4,5,1,7688,0,50,41,1
34,5,345705,9,6,3,3,5,1,0,1408,38,41,0
33,5,248584,10,7,4,4,5,1,0,0,50,41,0
55,5,436861,14,6,13,3,5,0,14084,0,40,41,1
35,5,200153,14,7,14,4,5,1,0,0,45,41,1
50,5,398625,7,3,7,3,5,0,0,0,40,41,0
43,5,114043,10,6,11,1,1,0,0,0,40,41,0
29,5,169544,11,5,8,3,5,1,0,0,40,41,0
56,5,343849,10,7,2,4,1,1,0,0,40,41,0
33,5,162572,13,7,13,4,5,1,99999,0,40,41,1
24,5,291578,9,7,5,4,5,1,0,0,50,41,0
46,5,136162,11,6,5,1,5,0,0,0,40,41,0
60,4,376133,9,7,11,6,5,0,15024,0,15,41,1
48,4,302612,14,7,4,4,5,1,0,0,40,41,0
65,6,240166,7,7,2,4,5,1,0,0,35,41,0
29,5,193152,9,5,1,3,5,1,0,1408,40,41,0
42,5,248094,9,7,2,4,5,1,0,1740,43,41,0
44,5,119281,15,7,13,4,5,1,0,0,50,41,1
73,3,300404,10,7,5,4,5,1,0,0,6,41,1
21,5,82847,10,5,8,3,5,0,0,0,50,41,0
32,4,161153,9,7,9,4,5,1,0,1902,55,41,1
43,8,287008,14,7,10,4,5,1,0,0,35,41,1
21,5,654141,9,5,3,3,1,1,0,0,32,41,0
30,5,252646,10,4,2,3,5,1,0,0,20,41,0
54,5,171924,13,7,8,4,5,1,0,0,48,41,0
19,5,219742,10,5,4,5,5,0,0,0,15,41,0
55,7,153788,10,7,11,6,5,0,0,0,37,41,0
20,5,60639,10,5,5,5,5,0,0,0,28,41,0
53,5,96062,13,7,14,4,5,1,0,0,40,29,0
51,5,165614,14,5,13,3,5,1,0,0,55,41,1
33,5,159888,9,7,2,4,5,1,0,0,40,41,0
62,5,110586,10,3,6,1,5,0,0,0,40,41,0
24,3,143062,9,5,4,5,5,1,0,0,30,41,0
17,4,413557,5,5,5,5,5,0,0,0,40,41,0
26,5,137658,10,5,11,3,5,0,0,0,45,41,0
36,5,398931,9,6,3,3,5,1,0,0,40,41,0
32,5,311764,6,7,14,6,5,0,0,0,35,41,0
58,5,98725,16,7,13,4,5,1,0,0,50,41,1
38,5,140854,13,7,8,4,5,1,0,0,40,41,1
72,5,97304,9,2,7,1,5,1,2346,0,40,38,0
26,8,352768,9,6,11,5,5,0,0,0,40,41,0
45,5,27184,9,3,8,1,5,0,0,0,38,41,0
72,5,237229,11,3,8,3,5,0,0,0,30,41,0
60,5,142494,10,7,14,4,5,1,15024,0,40,41,1
27,5,210313,9,7,5,4,5,1,0,0,50,19,0
38,5,194538,11,7,7,4,5,1,0,0,48,41,1
37,4,26698,10,7,5,4,5,1,0,1485,44,41,1
28,5,211032,10,5,11,5,5,1,0,0,40,41,0
38,4,107909,13,7,5,4,5,1,0,0,40,41,1
29,5,136077,9,7,5,4,5,1,0,0,60,41,1
19,5,184737,9,5,4,5,5,0,0,1721,40,41,0
28,5,214689,13,5,1,2,5,1,0,0,25,41,0
70,5,147558,13,6,8,3,5,0,0,0,7,41,0
40,3,93793,9,7,3,4,5,1,0,0,50,41,1
26,5,247025,11,6,3,5,5,1,0,0,40,41,0
43,5,284403,12,7,5,4,1,1,0,0,60,41,0
29,5,221977,10,7,11,6,5,0,0,0,40,41,1
25,8,339956,10,7,10,4,1,1,0,0,40,41,0
29,5,161097,9,7,7,4,1,1,0,0,40,41,1
60,5,223696,2,6,3,3,2,1,0,0,38,14,0
31,5,234500,13,7,11,6,5,0,0,0,40,41,0
51,6,97005,4,7,2,4,5,1,0,0,40,41,0
18,5,242615,10,5,11,5,5,0,0,0,15,41,0
36,5,174938,13,6,8,1,5,1,0,0,20,41,0
35,5,160120,13,7,11,4,3,1,0,0,40,12,1
48,5,193775,13,6,11,5,5,1,0,0,38,41,1
78,3,59583,4,7,9,4,5,1,0,0,25,41,0
72,5,157913,13,7,10,4,5,1,0,0,17,41,0
24,5,308205,10,5,14,5,5,1,0,0,40,41,0
58,5,158506,7,7,8,4,5,1,0,0,16,41,0
36,5,201769,7,5,10,3,1,1,13550,0,40,41,1
48,5,330470,10,7,1,4,5,1,0,0,30,41,0
28,5,184078,9,6,11,3,5,0,0,0,40,41,0
26,5,123384,14,5,4,5,5,0,0,0,40,41,0
29,5,330132,13,5,5,3,5,0,0,0,60,41,0
47,5,274720,3,7,4,4,1,1,0,0,40,28,0
50,5,129673,13,6,14,3,5,0,0,0,50,41,1
35,8,205584,3,5,3,3,5,1,0,0,40,10,0
17,5,327127,7,5,2,5,5,1,0,0,20,41,0
41,5,225892,10,7,3,4,5,1,0,0,48,41,1
37,5,224886,9,7,2,4,5,1,0,0,42,41,0
35,6,27763,9,7,4,4,4,1,0,0,40,41,0
56,5,73684,4,7,3,4,5,1,0,0,40,31,0
23,5,107452,10,7,2,4,5,1,0,0,40,41,0
33,5,23871,12,6,13,1,5,0,0,0,32,41,0
79,4,309272,9,7,14,4,5,1,0,0,40,41,1
28,5,469864,13,5,13,3,1,1,0,0,40,41,0
55,5,286230,7,6,5,5,5,0,0,0,20,41,0
59,7,186308,14,7,13,4,5,1,0,0,50,41,0
22,5,113062,13,5,13,5,5,0,0,0,40,41,0
19,5,86150,7,5,5,5,3,0,0,0,19,12,0
41,5,262038,3,2,9,3,5,1,0,0,35,10,0
32,5,279231,11,7,11,4,5,1,0,0,40,35,0
67,5,188903,4,7,8,4,5,1,2414,0,40,41,0
45,5,183786,9,6,4,1,5,0,0,0,35,41,0
61,5,339358,3,7,9,2,5,0,0,0,45,10,0
34,5,287737,13,5,5,3,5,0,0,0,40,41,0
43,3,99203,11,7,3,4,5,1,0,0,40,41,0
38,5,297449,13,7,11,4,5,1,7298,0,50,41,1
35,5,113481,16,7,13,4,5,1,0,0,60,41,0
65,5,204042,9,6,10,3,5,1,0,0,20,41,0
24,5,43387,13,7,14,4,5,1,0,0,55,40,1
37,5,99233,9,7,11,4,5,1,0,0,40,41,0
34,3,313729,10,7,9,4,5,1,0,0,50,41,0
42,5,99679,9,7,2,4,5,1,0,0,60,41,1
18,5,169745,4,5,4,5,5,0,0,0,40,41,0
43,8,19914,10,3,14,1,4,0,0,0,15,41,0
31,5,113543,10,7,4,4,5,1,0,0,40,41,1
19,5,224241,10,5,5,5,5,0,0,0,20,41,0
40,4,137367,10,7,14,4,3,1,0,0,50,3,0
32,5,263908,13,7,13,4,5,1,0,0,40,41,0
47,5,280798,10,7,14,4,5,1,0,0,40,41,1
32,6,203849,10,7,2,4,5,1,0,0,40,41,0
46,4,62546,16,4,13,3,5,1,0,0,35,41,0
40,5,197344,13,7,14,4,5,1,0,0,65,41,1
36,5,93225,13,5,3,3,5,1,0,0,35,41,0
33,5,187560,11,7,5,4,5,1,0,0,36,41,0
23,7,61743,3,5,2,3,5,1,0,0,35,41,0
21,5,186648,6,4,7,5,5,1,0,0,40,41,0
40,5,173321,9,7,4,6,1,0,0,0,32,41,0
53,7,246820,16,7,13,4,5,1,0,0,50,41,1
20,5,424034,10,5,8,5,5,1,0,0,15,41,0
53,3,291755,10,7,2,4,5,1,0,0,72,41,0
58,5,104945,5,7,1,4,1,1,0,0,60,41,0
51,5,85423,9,7,5,4,5,1,0,0,55,41,1
31,5,214235,9,7,4,4,5,1,0,0,65,41,0
35,3,278632,9,7,3,4,5,1,0,0,40,41,0
23,5,27415,7,5,8,5,4,1,0,0,40,41,0
31,6,143392,10,6,11,3,5,0,0,0,35,41,0
21,5,277408,10,5,4,1,5,0,0,0,35,41,0
39,3,336793,14,7,3,4,5,1,0,0,55,41,1
36,5,184112,15,7,13,6,5,0,15024,0,45,41,1
51,5,74660,6,7,3,4,5,1,0,0,40,41,1
18,5,395026,7,5,4,5,5,1,0,0,12,41,0
32,5,171215,10,6,11,3,5,1,0,0,48,41,0
56,5,121362,13,6,4,3,5,0,0,0,32,41,0
35,5,409200,12,5,10,3,5,1,0,0,40,41,0
63,5,268965,8,3,5,1,5,0,0,0,40,41,0
61,5,136262,9,7,14,4,5,1,0,0,50,41,1
23,5,141323,10,5,4,5,5,1,0,0,40,41,0
52,6,108083,14,7,13,4,5,1,0,0,50,41,1
19,5,82210,9,5,5,3,5,1,0,0,50,41,0
33,7,400943,14,7,13,4,5,1,0,0,50,41,1
35,5,308489,13,7,5,4,1,1,0,0,50,41,0
35,5,187053,9,6,2,3,5,0,0,0,60,41,1
38,5,75826,15,7,13,6,5,0,0,0,40,41,0
23,5,413345,13,5,11,3,5,0,0,0,60,41,0
22,5,356567,11,6,8,3,5,1,0,0,60,41,0
20,5,223811,9,5,1,3,5,1,0,0,40,41,0
19,5,159313,9,5,1,3,5,1,0,0,40,41,0
47,5,250170,9,7,7,4,1,1,0,0,40,41,1
59,5,135617,7,7,3,4,5,1,0,0,40,41,0
38,5,187346,9,5,5,5,5,0,0,0,40,41,0
36,5,108103,9,7,4,4,5,1,0,0,50,41,0
27,5,255476,3,5,4,2,5,1,0,0,40,10,0
24,5,68577,11,7,2,4,5,1,0,0,40,41,0
35,5,155961,9,5,4,5,1,0,0,0,35,28,0
22,7,264102,10,5,4,2,1,1,0,0,39,9,0
37,5,167777,9,7,2,4,5,1,0,0,52,41,0
36,5,225399,9,7,3,4,5,1,7298,0,40,41,1
28,5,199998,9,4,4,3,5,0,0,0,25,41,0
55,5,199856,9,7,5,6,5,0,0,0,50,41,0
29,5,189765,3,7,8,6,5,0,0,0,40,41,0
32,5,193042,13,7,5,4,5,1,0,0,44,41,0
66,5,222810,10,6,8,2,5,0,0,0,35,41,0
47,6,162595,10,2,3,2,5,1,0,0,45,41,0
23,5,208826,13,5,4,3,5,0,0,0,40,41,0
50,6,120190,14,6,13,3,5,0,0,0,45,41,0
40,3,27242,9,7,9,4,5,1,0,0,84,41,0
51,5,348099,9,5,7,3,5,0,0,1590,40,41,0
34,5,185041,9,5,13,3,5,0,0,1669,45,41,0
28,5,309196,13,5,10,3,5,0,0,0,40,41,0
52,7,254285,16,7,13,4,5,1,0,1887,70,39,1
39,4,336226,9,7,14,4,5,1,3103,0,60,41,1
43,5,240698,13,7,11,4,5,1,0,0,40,41,1
36,5,411797,13,5,13,5,5,0,0,0,35,41,1
25,5,178843,13,5,13,5,5,0,0,0,15,41,0
42,5,136177,10,6,11,1,5,0,0,0,38,41,0
35,5,243409,10,7,2,4,5,1,0,0,40,39,0
43,5,258049,14,7,14,4,5,1,7688,0,53,41,1
34,5,164748,9,7,3,4,5,1,0,0,40,41,0
50,7,24185,13,7,14,4,5,1,0,0,38,41,1
30,5,167476,10,7,2,4,5,1,0,0,60,41,0
44,5,106900,14,7,13,4,5,1,0,0,44,41,1
52,5,53497,11,7,3,4,5,1,0,0,40,41,0
35,5,335704,12,7,5,4,5,1,0,0,60,41,0
36,5,211022,11,6,13,3,5,1,0,0,40,41,1
30,5,163003,13,5,14,5,3,0,0,0,52,8,0
36,4,77146,13,7,5,4,5,1,15024,0,45,41,1
39,5,67433,13,5,14,3,5,0,0,0,40,41,0
25,5,458549,2,7,9,4,5,1,0,0,96,10,0
26,5,190469,13,5,8,3,5,1,0,0,40,41,0
20,5,195411,9,5,5,5,1,0,0,0,20,41,0
20,5,216889,10,5,10,5,5,1,0,0,40,41,0
70,5,336007,3,7,8,4,5,1,0,0,20,41,0
26,5,167350,9,5,2,5,5,1,0,0,50,41,0
24,5,241857,10,5,11,3,1,0,0,0,35,41,0
48,5,125892,13,7,8,4,5,1,0,0,40,41,1
62,5,272209,9,6,6,1,1,0,0,0,99,41,0
48,5,175221,9,7,7,4,5,1,0,0,40,41,0
52,5,180195,13,7,5,4,5,1,0,0,40,41,1
25,5,38090,13,5,5,3,5,1,0,0,44,41,0
58,5,310085,3,7,7,4,5,1,0,0,40,41,0
40,8,118686,13,5,13,3,5,0,0,0,45,41,0
29,5,112963,10,7,8,6,5,0,0,0,40,41,0
45,4,120131,4,7,14,4,5,1,0,0,52,38,0
19,5,43937,10,5,4,2,5,0,0,0,20,41,0
37,5,210438,7,5,1,3,1,1,0,0,40,41,0
23,5,176724,7,7,7,4,5,1,0,0,40,16,0
31,3,113364,9,6,3,3,5,1,0,0,60,41,0
64,3,73986,4,7,3,4,5,1,0,0,20,41,0
28,6,197932,10,5,11,5,5,0,0,0,16,41,0
32,5,193285,9,5,3,5,5,1,0,0,40,41,0
49,6,223342,10,6,11,3,5,0,0,0,44,41,0
35,5,49749,10,6,11,3,5,0,0,0,40,41,1
19,5,211553,10,5,8,5,5,0,0,0,35,41,0
45,5,201865,16,7,14,4,5,1,0,0,45,41,1
39,5,322143,8,7,2,4,5,1,15024,0,70,41,1
55,5,158702,10,5,11,3,1,0,0,2339,45,38,0
46,3,275625,13,6,4,1,3,0,0,0,60,20,1
19,5,206599,10,5,11,5,5,0,0,0,16,41,0
29,5,89813,9,7,7,6,5,0,0,0,40,36,0
